MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,RainToday,RainTomorrow,Temp_Media,Pressure_Media,WindSpeed_Media,Cloud_Media,Humidity_Media,Season
14.1,28.8,0.0,7.8,11.6,28.0,No,No,24.9,1014.3,13.0,0.5,35.5,Summer
15.2,28.7,0.0,7.2,11.7,31.0,No,No,25.5,1017.65,19.0,0.5,38.0,Summer
13.8,28.0,0.0,8.0,11.5,50.0,No,No,24.4,1019.35,21.5,1.5,33.0,Summer
16.1,25.9,0.0,11.8,11.5,46.0,No,No,22.8,1021.15,28.0,2.5,32.5,Summer
12.1,27.4,0.0,9.4,8.9,37.0,No,No,23.2,1021.25,19.5,4.0,37.5,Summer
18.4,28.7,0.0,6.8,3.0,37.0,No,No,25.3,1018.75,14.5,7.0,49.0,Summer
18.6,30.4,0.0,5.4,3.2,35.0,No,No,25.35,1014.8,12.0,6.0,65.0,Summer
18.3,31.5,0.0,6.8,9.5,30.0,No,No,28.15,1014.0,17.5,6.5,39.0,Summer
19.2,31.6,0.0,6.6,5.9,31.0,No,No,27.95,1013.45,13.0,5.5,44.5,Summer
18.4,32.2,0.0,5.8,11.4,31.0,No,No,29.1,1015.5,16.0,1.0,39.0,Summer
17.3,31.6,0.0,8.4,11.4,31.0,No,No,28.25,1015.7,11.0,0.5,36.0,Summer
17.3,31.9,0.0,8.4,11.5,35.0,No,No,28.6,1014.25,17.5,0.5,35.0,Summer
16.3,31.2,0.0,8.0,11.5,43.0,No,No,27.75,1014.1,14.0,0.0,33.0,Autumn
15.4,31.5,0.0,9.4,11.5,39.0,No,No,27.6,1013.9,24.0,0.0,33.5,Autumn
14.6,32.4,0.0,10.0,11.3,50.0,No,No,27.4,1013.3,17.5,1.0,37.5,Autumn
16.6,32.0,0.0,8.8,11.0,41.0,No,No,28.7,1013.75,15.5,1.0,33.5,Autumn
17.7,31.9,0.0,8.0,11.2,44.0,No,No,28.85,1012.55,12.0,2.0,34.5,Autumn
17.4,33.6,0.0,5.8,11.4,20.0,No,No,29.6,1009.85,3.0,1.0,36.5,Autumn
21.7,34.1,0.0,7.0,10.5,33.0,No,No,30.85,1011.3,10.5,1.5,31.5,Autumn
19.8,31.5,0.0,9.6,11.2,39.0,No,No,27.15,1014.35,22.0,1.5,45.0,Autumn
17.8,30.5,0.0,8.0,10.0,39.0,No,No,26.95,1013.1,18.0,4.0,41.0,Autumn
15.3,30.0,0.0,9.2,10.9,48.0,No,No,26.3,1014.45,22.5,2.5,34.0,Autumn
14.1,30.0,0.0,9.8,10.1,48.0,No,No,25.5,1012.95,19.5,2.0,39.5,Autumn
13.6,30.5,0.0,7.6,11.4,35.0,No,No,26.55,1012.5,13.0,1.0,28.0,Autumn
16.6,31.9,0.0,8.0,11.4,31.0,No,No,27.65,1010.6,14.0,1.0,39.5,Autumn
19.0,33.7,0.0,6.4,9.8,50.0,No,No,29.55,1008.45,15.0,3.0,44.0,Autumn
22.2,36.0,0.6,7.6,10.6,43.0,No,No,32.05,1008.6,26.0,3.5,39.5,Autumn
24.9,35.4,0.4,8.4,4.6,44.0,No,Yes,31.8,1010.75,24.0,5.0,41.5,Autumn
22.4,31.4,7.8,7.8,5.6,46.0,Yes,Yes,27.4,1013.65,9.0,5.5,69.0,Autumn
20.0,30.8,15.4,5.8,5.1,54.0,Yes,No,25.5,1011.65,13.0,7.0,73.0,Autumn
20.8,25.1,0.6,3.2,0.2,43.0,No,Yes,22.25,1012.15,19.5,7.5,91.0,Autumn
18.5,22.3,14.8,2.2,0.0,33.0,Yes,No,20.8,1013.9,19.5,7.5,82.0,Autumn
17.1,23.8,0.2,1.8,3.9,37.0,No,No,20.8,1016.05,18.5,6.0,70.5,Autumn
13.1,22.5,0.0,4.0,5.2,31.0,No,No,20.1,1019.1,14.0,5.0,66.0,Autumn
10.8,24.1,0.0,4.0,10.7,33.0,No,No,20.0,1018.1,14.5,1.0,51.5,Autumn
8.6,24.8,0.0,6.0,11.0,28.0,No,No,19.5,1017.5,8.5,3.5,45.5,Autumn
8.9,27.2,0.0,3.6,11.2,24.0,No,No,21.9,1015.35,11.0,3.0,39.5,Autumn
11.0,28.1,0.0,5.6,10.8,24.0,No,No,23.65,1015.6,6.5,1.5,33.5,Autumn
13.7,28.7,0.0,5.4,10.5,30.0,No,No,24.55,1015.7,9.5,0.5,43.5,Autumn
13.0,28.8,0.0,5.8,11.2,37.0,No,No,24.65,1014.55,8.5,1.0,43.0,Autumn
13.4,29.1,0.0,6.0,11.1,39.0,No,No,24.8,1014.25,15.5,2.5,44.5,Autumn
14.0,29.8,0.0,5.6,11.2,33.0,No,No,25.3,1014.5,12.0,2.5,45.5,Autumn
13.4,28.5,0.0,6.8,11.0,30.0,No,No,24.4,1016.95,11.0,1.5,50.5,Autumn
13.7,29.1,0.0,5.8,11.2,26.0,No,No,24.9,1016.75,8.5,0.5,45.0,Autumn
13.8,30.9,0.0,5.8,11.2,19.0,No,No,26.55,1015.2,5.5,1.0,39.5,Autumn
16.0,25.3,0.0,5.4,11.0,41.0,No,No,22.85,1019.9,26.0,1.0,44.0,Autumn
12.3,27.3,0.0,7.6,11.1,22.0,No,No,22.6,1019.65,10.0,1.5,39.5,Autumn
15.3,26.3,0.0,4.0,7.3,33.0,No,No,22.55,1020.2,12.0,6.0,45.0,Autumn
11.9,23.3,0.0,6.4,11.0,31.0,No,No,20.4,1022.65,18.0,1.0,47.0,Autumn
8.4,23.5,0.0,7.0,11.0,33.0,No,No,19.35,1022.65,9.5,0.0,46.0,Autumn
7.5,24.4,0.0,4.6,11.0,33.0,No,No,19.75,1021.9,9.5,0.5,43.0,Autumn
7.7,25.4,0.0,5.8,11.1,30.0,No,No,20.8,1021.6,6.5,0.0,39.0,Autumn
7.4,26.1,0.0,5.6,11.0,30.0,No,No,20.95,1020.95,10.0,0.0,42.5,Autumn
5.5,20.8,0.0,5.4,9.8,31.0,No,No,17.05,1022.75,14.0,4.5,38.0,Autumn
4.9,20.1,0.0,5.4,9.8,37.0,No,No,15.25,1021.1,10.0,5.0,40.5,Autumn
2.4,21.5,0.0,4.0,10.9,35.0,No,No,16.4,1019.3,10.5,0.0,33.5,Autumn
3.2,22.9,0.0,5.0,11.0,33.0,No,No,17.75,1016.35,9.5,0.0,37.0,Autumn
3.7,26.1,0.0,4.4,10.8,28.0,No,No,19.8,1015.1,6.5,0.0,32.5,Autumn
5.6,24.9,0.0,4.8,10.8,46.0,No,No,20.45,1017.75,11.0,1.0,28.5,Autumn
15.5,23.4,0.0,5.8,0.2,39.0,No,No,21.4,1012.9,13.5,7.5,28.5,Autumn
16.0,22.3,0.0,3.8,1.9,30.0,No,No,19.15,1014.0,7.0,6.5,74.5,Autumn
6.3,21.6,0.0,2.0,9.7,30.0,No,No,17.55,1017.7,8.5,1.0,52.0,Autumn
4.6,21.3,0.0,4.6,10.3,35.0,No,No,17.1,1018.35,11.0,0.0,48.5,Autumn
3.9,21.4,0.0,4.0,6.0,30.0,No,Yes,17.2,1017.0,12.0,6.0,47.5,Autumn
12.9,14.9,4.8,3.6,0.0,22.0,Yes,Yes,14.05,1016.9,12.0,8.0,92.5,Autumn
13.2,20.2,5.0,12.0,3.1,33.0,Yes,No,17.35,1017.05,14.0,6.5,65.0,Autumn
13.1,22.6,0.0,4.0,1.4,33.0,No,No,18.85,1014.45,12.0,7.0,53.0,Autumn
13.8,27.5,0.0,4.0,7.4,54.0,No,No,24.0,1009.6,33.5,5.5,52.5,Autumn
18.5,27.9,0.2,3.4,9.8,50.0,No,No,24.6,1010.05,16.5,4.0,56.0,Autumn
10.5,22.9,0.0,6.4,10.3,39.0,No,No,19.65,1014.2,18.0,0.0,39.0,Autumn
7.5,22.0,0.0,4.8,10.1,22.0,No,No,17.45,1016.25,8.5,0.5,56.0,Autumn
6.8,21.7,0.0,4.0,3.9,44.0,No,Yes,18.05,1014.6,14.5,5.0,55.5,Autumn
14.6,23.5,1.6,2.4,9.7,46.0,Yes,No,20.6,1013.35,27.0,1.0,53.0,Autumn
7.0,19.4,0.0,6.4,10.3,37.0,No,No,15.8,1021.1,17.0,0.5,50.5,Autumn
3.7,17.2,0.0,2.8,10.3,33.0,No,No,13.5,1022.35,15.0,0.0,53.5,Autumn
1.6,18.2,0.0,3.4,10.3,30.0,No,No,13.05,1019.85,4.5,1.0,51.0,Autumn
2.7,17.8,0.0,3.6,9.9,41.0,No,No,14.1,1022.9,21.0,1.5,46.5,Autumn
4.4,17.7,0.0,4.0,10.1,35.0,No,No,14.3,1023.35,13.0,4.0,54.0,Autumn
2.6,18.5,0.0,3.8,8.0,31.0,No,No,14.05,1022.2,8.5,3.5,38.5,Autumn
6.3,18.5,0.0,3.0,5.1,41.0,No,No,13.8,1023.45,16.0,6.5,47.5,Autumn
9.8,16.9,0.0,5.2,8.1,48.0,No,No,14.0,1025.3,22.0,3.5,45.0,Autumn
4.0,16.2,0.0,4.0,10.3,37.0,No,No,12.85,1025.6,17.5,1.0,46.5,Autumn
1.3,14.9,0.0,4.0,6.5,41.0,No,No,11.2,1025.4,17.5,7.0,48.5,Autumn
0.3,16.2,0.0,4.0,10.2,44.0,No,No,11.9,1025.55,20.0,3.0,46.0,Autumn
-0.7,16.4,0.0,4.0,10.0,31.0,No,No,11.1,1025.75,12.0,0.0,48.0,Autumn
-2.7,17.5,0.0,3.2,10.2,33.0,No,No,11.2,1022.9,9.5,0.0,34.0,Autumn
-0.5,23.9,0.0,3.8,10.4,33.0,No,No,16.85,1019.95,6.5,0.0,33.5,Autumn
5.3,25.2,0.0,3.6,10.1,30.0,No,No,19.75,1020.15,13.0,1.0,24.5,Autumn
6.4,23.2,0.0,4.6,8.0,37.0,No,No,18.5,1021.4,16.0,4.0,40.0,Autumn
4.9,18.2,0.0,6.4,10.2,43.0,No,No,14.3,1026.25,17.5,1.0,43.5,Autumn
1.1,19.1,0.0,4.0,9.6,37.0,No,No,13.8,1026.75,12.0,3.0,49.0,Autumn
0.8,20.5,0.0,4.0,10.3,37.0,No,No,14.25,1027.35,14.0,2.0,47.0,Winter
2.2,21.0,0.0,4.0,10.3,33.0,No,No,14.8,1026.55,13.0,0.5,45.5,Winter
2.4,21.7,0.0,4.0,10.3,30.0,No,No,16.25,1024.75,4.5,0.0,48.5,Winter
2.3,25.7,0.0,3.6,10.3,26.0,No,No,18.05,1018.65,3.5,0.0,44.5,Winter
6.0,21.1,0.0,3.6,10.2,31.0,No,No,16.8,1020.0,15.0,0.0,46.5,Winter
3.7,18.2,0.0,3.8,9.9,37.0,No,No,13.7,1023.65,14.5,1.0,54.0,Winter
6.3,16.8,0.0,4.0,6.5,28.0,No,No,12.75,1020.75,18.0,5.0,36.5,Winter
3.5,20.4,0.0,3.6,6.6,20.0,No,No,14.75,1020.15,10.0,4.5,45.0,Winter
9.5,11.6,0.0,2.6,0.0,19.0,No,Yes,10.55,1023.0,8.5,8.0,70.0,Winter
7.7,9.3,8.2,0.4,0.0,22.0,Yes,Yes,8.55,1024.9,10.0,8.0,95.0,Winter
6.8,14.3,10.0,0.2,7.3,28.0,Yes,No,10.5,1026.0,14.0,4.0,69.5,Winter
0.9,14.8,0.0,3.6,10.0,43.0,No,No,10.85,1026.6,16.5,6.5,59.5,Winter
6.8,15.5,0.0,2.2,2.2,19.0,No,Yes,11.65,1022.65,11.0,7.0,62.5,Winter
8.3,9.6,2.8,0.2,0.0,31.0,Yes,Yes,9.1,1021.95,12.0,8.0,95.5,Winter
6.2,7.0,36.0,0.6,0.0,39.0,Yes,Yes,6.2,1022.25,19.5,8.0,94.5,Winter
5.3,8.8,13.2,0.4,1.1,28.0,Yes,No,7.6,1023.45,15.0,7.0,79.5,Winter
1.9,16.4,0.0,0.8,10.3,26.0,No,No,11.4,1021.55,6.5,1.0,68.0,Winter
6.1,22.0,0.0,2.4,9.0,44.0,No,No,16.2,1017.3,20.0,2.5,59.0,Winter
11.2,21.2,0.0,4.6,1.4,50.0,No,Yes,16.55,1018.1,12.0,7.5,73.5,Winter
13.8,17.7,5.6,1.6,0.0,20.0,Yes,Yes,14.95,1020.5,10.0,8.0,98.0,Winter
11.6,26.8,2.8,1.4,6.0,35.0,Yes,Yes,21.85,1016.3,14.0,4.0,70.0,Winter
15.9,19.2,4.2,3.6,0.8,37.0,Yes,Yes,17.1,1016.9,18.5,7.0,70.0,Winter
3.4,16.0,12.2,1.4,10.2,35.0,Yes,No,12.35,1024.25,14.0,0.0,51.0,Winter
1.4,16.9,0.0,3.8,10.2,33.0,No,No,11.75,1024.75,7.5,1.0,62.0,Winter
3.0,17.4,0.0,2.6,10.1,33.0,No,No,13.0,1024.0,9.5,2.0,62.0,Winter
2.2,18.6,0.2,3.0,10.0,22.0,No,No,13.5,1022.5,6.5,0.5,65.0,Winter
2.9,22.6,0.0,2.2,10.2,28.0,No,No,15.85,1019.75,7.5,1.0,53.0,Winter
6.5,16.1,0.0,3.4,8.5,35.0,No,No,13.05,1024.85,17.0,3.5,61.5,Winter
2.5,15.9,0.0,3.0,8.7,37.0,No,No,11.45,1026.1,13.0,5.5,58.5,Winter
5.2,14.6,0.0,3.0,2.2,37.0,No,No,10.85,1025.2,14.5,7.0,66.0,Winter
7.5,15.6,0.0,3.0,8.2,43.0,No,No,12.65,1025.5,27.0,6.0,49.0,Winter
2.9,16.1,0.0,4.0,7.2,37.0,No,No,11.65,1025.55,19.5,7.0,53.5,Winter
3.2,17.0,0.0,3.0,10.2,37.0,No,No,12.55,1025.25,16.5,5.0,48.0,Winter
3.0,18.1,0.0,4.6,10.6,37.0,No,No,13.45,1025.25,16.5,1.0,41.5,Winter
2.6,18.9,0.0,4.4,6.3,28.0,No,Yes,14.15,1024.35,14.0,4.0,47.0,Winter
9.3,25.0,1.8,2.2,8.2,22.0,Yes,No,18.4,1021.7,9.0,4.0,60.0,Winter
9.7,28.2,0.0,3.2,10.5,44.0,No,No,23.1,1017.55,19.5,3.0,46.5,Winter
11.0,29.6,0.0,5.2,8.7,50.0,No,No,24.05,1015.25,12.0,2.0,45.0,Winter
16.3,21.9,0.0,4.8,0.0,39.0,No,Yes,17.1,1016.8,13.0,7.5,85.0,Winter
10.3,17.0,5.8,1.8,7.1,43.0,Yes,No,14.25,1025.95,18.0,6.0,64.5,Winter
7.7,18.0,0.0,3.4,4.7,44.0,No,No,14.25,1029.1,21.0,7.0,50.5,Winter
5.2,15.4,0.0,5.0,9.7,48.0,No,No,12.5,1030.35,22.0,5.0,54.5,Winter
1.3,14.9,0.0,2.2,10.6,39.0,No,No,10.65,1025.35,18.5,0.5,55.5,Winter
0.1,16.5,0.0,3.6,10.6,28.0,No,No,11.9,1021.1,11.0,0.0,48.5,Winter
1.3,15.4,0.0,2.6,10.9,50.0,No,No,12.0,1023.2,21.0,0.5,52.5,Winter
-0.9,15.9,0.0,4.0,10.9,33.0,No,No,11.15,1023.5,10.0,0.0,45.0,Winter
-0.7,21.0,0.0,3.6,10.9,24.0,No,No,14.4,1020.15,7.5,0.0,40.0,Winter
1.3,22.5,0.0,3.4,10.9,28.0,No,No,16.25,1015.55,11.0,0.0,36.5,Winter
5.6,18.3,0.0,3.8,10.7,48.0,No,No,14.85,1014.75,19.5,3.5,37.0,Winter
3.4,16.3,0.0,5.6,10.9,41.0,No,No,12.8,1020.5,25.0,1.5,43.5,Winter
2.3,17.0,0.0,3.8,11.0,30.0,No,No,12.75,1024.25,13.0,0.0,44.5,Winter
1.1,18.6,0.0,3.0,11.0,35.0,No,No,13.75,1022.95,6.5,0.0,45.5,Winter
1.4,23.9,0.0,4.0,11.1,44.0,No,No,17.5,1014.9,17.0,0.0,27.0,Winter
12.4,23.9,0.0,7.6,9.6,39.0,No,No,20.55,1013.5,19.5,3.5,30.0,Winter
4.5,19.4,0.0,5.8,11.1,31.0,No,No,15.45,1021.0,15.0,0.5,33.5,Winter
2.3,21.3,0.0,4.4,11.1,35.0,No,No,16.75,1019.55,13.0,0.0,31.5,Winter
8.1,26.0,0.0,7.2,7.9,57.0,No,No,20.15,1011.4,27.0,5.5,30.0,Winter
14.7,29.3,0.0,8.0,8.9,70.0,No,No,24.35,1010.95,16.5,6.5,42.5,Winter
16.1,21.1,0.8,8.0,9.0,30.0,No,No,18.2,1016.35,9.5,7.0,66.0,Winter
9.1,19.3,0.0,4.0,10.1,41.0,No,No,16.2,1019.8,22.0,4.5,48.5,Winter
7.9,24.7,0.0,4.0,9.9,37.0,No,No,19.25,1017.5,23.0,1.0,41.0,Winter
13.6,26.8,0.6,7.4,3.7,54.0,No,No,20.95,1013.45,20.5,6.5,55.0,Winter
14.4,20.2,0.8,3.6,0.6,33.0,No,Yes,17.6,1017.8,13.0,7.5,70.0,Winter
12.7,15.6,4.4,1.0,0.0,24.0,Yes,Yes,14.75,1019.5,11.0,8.0,94.5,Winter
11.0,12.3,6.8,0.0,0.0,28.0,Yes,Yes,11.55,1020.25,13.0,8.0,92.5,Winter
4.9,18.3,0.0,7.2,11.0,37.0,No,No,14.75,1023.1,11.0,2.5,54.0,Winter
3.9,19.8,0.0,4.0,11.0,37.0,No,No,15.4,1024.0,13.0,0.0,48.0,Winter
3.1,20.3,0.0,4.0,11.3,35.0,No,No,15.9,1021.95,11.0,0.0,41.5,Winter
3.2,27.0,0.0,5.2,11.3,43.0,No,No,21.25,1017.65,18.0,0.0,28.0,Winter
9.7,31.0,0.0,5.6,11.4,43.0,No,No,26.25,1013.65,14.0,1.0,28.5,Winter
13.0,27.5,0.0,7.4,4.6,61.0,No,Yes,24.65,1012.6,30.5,7.0,63.5,Winter
18.6,24.2,3.8,6.0,1.6,65.0,Yes,Yes,18.35,1008.5,27.0,7.5,84.0,Winter
8.4,19.2,8.6,1.2,11.2,30.0,Yes,No,15.4,1015.5,14.0,2.5,58.5,Winter
6.2,18.9,0.0,3.2,9.9,37.0,No,No,14.85,1021.5,17.0,3.0,51.5,Winter
8.5,27.5,0.0,5.0,9.5,39.0,No,No,20.65,1016.3,21.5,2.5,37.0,Winter
14.6,32.1,0.0,7.4,10.5,41.0,No,Yes,26.6,1015.1,23.0,1.5,30.5,Winter
18.8,28.2,3.0,9.2,3.9,52.0,Yes,Yes,23.2,1013.75,13.0,6.5,76.5,Winter
15.3,20.7,3.8,3.6,8.2,37.0,Yes,No,18.8,1017.4,16.0,5.5,62.5,Winter
9.9,25.3,0.2,4.0,11.3,33.0,No,No,21.0,1017.45,16.0,2.0,46.5,Winter
14.0,19.9,0.0,6.0,1.3,39.0,No,Yes,15.0,1017.65,15.0,7.5,88.0,Winter
10.7,20.7,0.0,4.8,11.5,33.0,No,No,17.85,1019.65,18.5,1.0,43.5,Winter
11.1,18.6,0.0,5.6,1.5,37.0,No,Yes,15.7,1020.7,21.5,7.5,50.5,Winter
10.4,11.6,5.2,3.6,0.0,31.0,Yes,Yes,10.65,1022.15,17.5,8.0,87.5,Winter
9.0,15.1,7.0,1.6,0.1,41.0,Yes,Yes,12.3,1020.35,21.0,7.5,73.5,Winter
10.1,12.6,8.8,1.8,0.2,48.0,Yes,Yes,11.2,1019.3,15.5,8.0,93.5,Winter
5.8,15.7,2.8,0.2,7.3,46.0,Yes,No,12.55,1022.25,27.0,5.0,60.5,Winter
3.3,18.5,0.0,3.0,10.6,50.0,No,No,14.9,1023.55,26.0,1.0,48.5,Winter
4.5,19.1,0.0,5.6,11.5,41.0,No,No,15.5,1022.85,21.5,1.0,46.0,Winter
4.6,20.7,0.0,5.4,11.5,37.0,No,No,16.6,1022.0,17.0,4.0,49.0,Winter
5.7,22.3,0.0,5.0,10.5,41.0,No,No,17.95,1022.05,17.5,2.5,44.5,Spring
11.4,22.2,0.0,6.0,6.4,33.0,No,No,18.45,1021.3,15.0,4.0,49.0,Spring
8.7,26.0,0.0,4.4,11.6,31.0,No,No,22.5,1018.1,18.0,1.0,34.5,Spring
7.4,26.0,0.0,6.8,11.6,37.0,No,No,22.2,1018.05,7.5,0.0,28.5,Spring
8.1,28.2,0.0,6.2,11.7,31.0,No,No,24.25,1016.45,6.5,0.0,25.5,Spring
10.4,30.1,0.0,6.8,11.7,41.0,No,No,26.65,1015.05,9.0,0.0,24.0,Spring
11.7,23.0,0.0,8.0,11.6,48.0,No,No,16.1,1021.6,22.0,1.0,55.0,Spring
7.3,25.2,0.0,7.6,11.7,41.0,No,No,20.75,1017.85,23.0,0.5,32.0,Spring
8.7,29.2,0.0,7.2,11.7,30.0,No,No,24.4,1014.2,14.0,0.5,25.0,Spring
10.5,32.7,0.0,7.0,11.7,30.0,No,No,27.7,1014.3,15.0,1.0,17.5,Spring
15.1,34.1,0.0,8.2,11.7,37.0,No,No,30.55,1014.75,15.0,1.0,23.0,Spring
15.7,34.9,0.0,8.2,9.1,63.0,No,Yes,31.9,1013.75,14.0,3.5,25.0,Spring
16.5,28.5,18.8,10.4,8.9,41.0,Yes,No,23.2,1015.4,18.5,4.5,63.0,Spring
17.6,19.6,0.4,5.6,0.0,31.0,No,Yes,18.35,1015.75,15.0,8.0,93.0,Spring
14.7,18.0,10.6,0.0,0.0,46.0,Yes,No,16.45,1019.3,23.0,8.0,84.5,Spring
12.7,21.1,0.8,2.6,9.4,43.0,No,No,17.85,1019.6,22.0,4.0,45.5,Spring
8.5,23.4,0.0,6.4,11.9,43.0,No,No,19.65,1017.25,18.5,0.5,38.0,Spring
7.7,26.5,0.0,6.6,11.9,35.0,No,No,22.35,1015.3,17.0,0.0,32.5,Spring
5.4,19.2,4.0,9.2,12.2,37.0,Yes,No,16.3,1018.1,20.0,1.0,41.5,Spring
5.2,20.3,0.0,5.6,12.0,39.0,No,No,17.05,1017.7,21.0,0.5,38.5,Spring
6.3,22.1,0.0,6.6,12.0,39.0,No,No,18.85,1019.1,16.0,0.5,34.0,Spring
7.2,23.8,0.0,7.6,12.1,41.0,No,No,20.25,1019.5,20.5,1.0,34.0,Spring
8.5,25.1,0.0,6.6,12.4,41.0,No,No,22.0,1017.65,19.0,0.5,35.5,Spring
9.9,29.1,0.0,7.2,12.5,28.0,No,No,25.3,1015.2,11.0,0.0,26.5,Spring
11.4,31.7,0.0,7.2,12.5,30.0,No,No,27.9,1014.0,13.0,0.5,27.5,Spring
13.4,32.7,0.0,7.0,12.6,30.0,No,No,29.4,1014.2,10.5,1.5,20.5,Spring
15.9,31.2,0.0,9.4,11.7,41.0,No,No,26.25,1015.55,24.0,1.0,40.0,Spring
16.3,23.6,0.0,8.0,1.2,35.0,No,Yes,21.1,1015.95,20.0,7.0,55.5,Spring
16.3,25.7,6.2,3.0,5.7,35.0,Yes,No,21.3,1016.95,19.5,6.0,69.0,Spring
13.3,28.6,0.0,4.0,12.5,37.0,No,No,24.85,1015.4,19.5,0.5,34.5,Spring
12.3,32.1,0.0,8.0,11.7,28.0,No,No,28.85,1010.35,14.0,7.0,27.5,Spring
18.3,30.8,0.0,8.0,3.9,56.0,No,Yes,24.85,1008.05,25.0,7.0,53.0,Spring
13.3,20.2,14.2,5.2,6.5,48.0,Yes,No,16.95,1016.05,26.0,5.5,56.5,Spring
7.6,18.1,0.0,5.2,9.6,39.0,No,No,15.35,1018.75,25.0,6.0,49.0,Spring
4.7,21.5,0.0,6.4,12.2,43.0,No,No,17.4,1017.8,24.5,4.5,25.5,Spring
7.2,23.6,0.0,7.4,11.5,48.0,No,No,20.4,1017.55,25.0,4.5,26.0,Spring
7.8,26.7,0.0,8.6,11.8,48.0,No,No,22.6,1017.45,20.5,6.0,27.0,Spring
9.3,27.1,0.0,8.4,12.9,44.0,No,No,24.25,1015.8,22.5,0.5,24.0,Spring
9.6,28.6,0.0,9.6,12.9,31.0,No,No,25.3,1012.65,8.5,1.0,22.0,Spring
11.7,32.0,0.0,7.2,12.9,30.0,No,No,28.95,1010.25,12.0,0.5,18.0,Spring
15.6,34.9,0.0,9.2,8.7,57.0,No,No,30.05,1009.2,17.0,4.0,18.5,Spring
18.9,34.1,0.0,10.4,5.5,41.0,No,No,28.75,1010.25,14.5,5.0,24.0,Spring
15.4,32.7,0.0,8.0,12.7,41.0,No,No,28.45,1014.75,25.0,3.0,32.5,Spring
14.1,33.9,0.0,9.8,12.9,52.0,No,No,30.85,1013.35,16.0,1.5,18.5,Spring
15.8,35.5,0.0,11.2,12.5,39.0,No,No,32.45,1007.05,14.0,3.0,27.0,Spring
23.5,33.1,0.0,12.6,4.7,56.0,No,Yes,29.35,1005.15,29.5,7.0,32.0,Spring
18.3,30.1,4.0,7.8,8.2,28.0,Yes,No,26.0,1008.6,12.0,6.5,57.5,Spring
18.8,30.8,0.0,4.8,7.1,78.0,No,Yes,23.7,1012.95,19.5,4.5,70.5,Spring
18.0,32.4,2.6,5.2,5.6,37.0,Yes,Yes,27.8,1011.15,11.0,5.0,51.5,Spring
16.2,21.3,36.0,12.0,0.2,69.0,Yes,Yes,17.25,1012.7,14.0,8.0,89.5,Spring
15.3,26.3,17.6,1.4,11.6,33.0,Yes,No,23.1,1013.1,15.5,4.5,47.5,Spring
11.1,28.0,0.0,7.6,13.2,37.0,No,No,25.05,1014.55,17.5,0.0,25.5,Spring
11.8,29.6,0.0,8.8,12.9,43.0,No,No,26.05,1014.15,21.0,0.0,26.0,Spring
12.7,30.6,0.0,9.6,12.6,41.0,No,No,27.6,1014.0,15.5,2.0,25.5,Spring
14.4,32.0,0.0,9.2,12.8,70.0,No,No,28.9,1012.35,17.0,3.0,22.0,Spring
15.5,33.8,0.0,9.8,13.2,35.0,No,No,30.65,1010.65,20.5,1.0,21.5,Spring
15.9,35.5,0.0,9.6,13.0,39.0,No,No,31.95,1010.85,21.5,0.0,24.0,Spring
15.9,35.2,0.0,11.2,12.8,33.0,No,No,31.85,1011.15,12.0,1.0,27.0,Spring
19.1,35.1,0.0,10.4,12.1,59.0,No,Yes,32.1,1010.1,22.0,4.5,28.5,Spring
18.9,30.9,1.4,11.4,7.2,52.0,Yes,No,27.0,1007.35,16.0,4.5,58.0,Spring
18.8,29.6,0.0,5.6,10.7,50.0,No,No,25.75,1009.35,26.0,7.0,52.0,Spring
15.2,25.2,0.0,10.6,12.8,50.0,No,No,22.05,1014.05,22.0,1.0,36.5,Spring
9.2,28.2,0.0,9.6,12.4,39.0,No,No,24.3,1010.05,22.0,2.5,18.5,Spring
10.6,29.4,0.0,11.2,11.6,31.0,No,No,26.05,1007.4,11.0,6.5,16.0,Spring
11.9,32.6,0.0,8.4,12.0,30.0,No,No,29.85,1006.85,12.0,5.5,16.5,Spring
13.4,35.0,0.0,8.0,11.8,39.0,No,No,31.9,1005.2,14.0,5.0,15.5,Spring
20.5,32.4,0.0,11.4,2.9,54.0,No,Yes,29.35,1003.95,13.0,7.5,34.0,Spring
20.2,33.8,5.4,5.2,3.4,52.0,Yes,Yes,28.2,1003.9,24.0,5.5,43.5,Spring
21.3,37.4,1.2,6.2,10.8,44.0,Yes,No,33.2,1001.4,30.5,6.0,36.0,Spring
25.0,39.4,0.0,13.0,12.6,56.0,No,No,34.1,1000.0,29.0,3.5,30.0,Spring
24.3,38.3,0.2,14.8,9.1,76.0,No,Yes,34.9,1002.65,21.0,4.5,34.5,Spring
21.3,36.3,17.0,11.0,7.8,52.0,Yes,Yes,29.9,1006.2,14.0,4.5,71.0,Spring
19.0,23.9,36.6,9.4,0.0,35.0,Yes,No,20.15,1012.55,18.5,8.0,75.0,Spring
17.6,29.6,0.0,4.0,12.5,30.0,No,No,26.25,1008.55,12.0,1.5,46.0,Spring
16.9,32.4,0.0,7.0,13.4,28.0,No,No,28.65,1008.2,12.0,1.5,32.5,Spring
17.4,34.5,0.0,8.4,13.3,39.0,No,No,30.65,1009.05,13.0,0.5,27.0,Spring
21.4,34.1,0.0,22.6,12.7,37.0,No,No,30.85,1006.1,22.5,1.0,22.5,Spring
